Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status
Japan,JP,NISC,National center of Incident readiness and Strategy for Cybersecurity,,Phase,Discovery,2024,2026,PQC Migration Planning,"Following NIST standardization, focusing on lattice-based and hash-based algorithms. CRYPTREC preparing detailed guidelines.",https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2025-03-02,Validated
Japan,JP,METI/NISC,METI and NISC,,Milestone,Policy,2025,2025,Cybersecurity Industry Policy Package,METI releases policy package for strengthening Japan's cybersecurity industry including PQC. METI and NISC establish shared vision for Software Bill of Materials in September 2025.,https://itbusinesstoday.com/tech/cybersecurity/japans-national-cyber-defense-push-preparing-for-quantum-driven-threats/,2025-03-01,New
Japan,JP,NEC/NICT,NEC with NICT and Toshiba,,Milestone,Implementation,2025,2025,QKD High-Speed Data Integration Demo,"NEC, NICT, and Toshiba unveil world's first integrated system for QKD and high-speed data transmission in large-capacity optical network. September 2025.",https://itbusinesstoday.com/tech/cybersecurity/japans-national-cyber-defense-push-preparing-for-quantum-driven-threats/,2025-09-16,New
Japan,JP,NISC,National center of Incident readiness and Strategy for Cybersecurity,,Phase,Migration,2026,2030,Critical Systems Migration,Target for migrating critical government systems. Dual-track approach: PQC and QKD technologies.,https://itbusinesstoday.com/tech/cybersecurity/japans-national-cyber-defense-push-preparing-for-quantum-driven-threats/,2025-10-06,Validated
NATO,NATO,NATO,North Atlantic Treaty Organization,,Milestone,Policy,2024,2024,Quantum Technologies Strategy,"NATO publishes first Quantum Technologies Strategy January 17, 2024 committing to PQC transition.",https://www.nato.int/cps/en/natohq/news_221601.htm,2024-01-17,New
New Zealand,NZ,GCSB/NCSC,Government Communications Security Bureau / NCSC,,Milestone,Guidance,2024,2024,NZISM v3.8 Updated,New Zealand Information Security Manual updated with PQC guidance.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2024-09-01,Validated
New Zealand,NZ,GCSB/NCSC,Government Communications Security Bureau / NCSC,,Phase,Discovery,2024,2026,Planning Phase,Organizations start planning for PQC transition.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2024-09-01,Validated
New Zealand,NZ,GCSB/NCSC,Government Communications Security Bureau / NCSC,,Milestone,Guidance,2025,2025,NZISM v3.9 Published,NZISM Version 3.9 (November 2025) includes Section 2.4 on PQC preparation. 19 agencies implementing.,https://www.nzism.gcsb.govt.nz/,2025-11-01,New
New Zealand,NZ,GCSB/NCSC,Government Communications Security Bureau / NCSC,,Phase,Migration,2026,2030,Transition Phase,Transition to PQC begins from 2026-27 across government agencies.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2024-09-01,Validated
Singapore,SG,CSA,Cyber Security Agency,,Milestone,Guidance,2022,2022,Initial PQC Guidance,CSA issues initial guidance on quantum computing threats and PQC preparation.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2022-01-01,Validated
Singapore,SG,MAS,Monetary Authority of Singapore,,Milestone,Regulation,2024,2024,Financial Services PQC Advisory,"MAS issues Circular MAS/TCRS/2024/01 requiring financial services to prepare PQC transition plan, February 20, 2024.",https://www.mas.gov.sg/regulation/circulars/technology-risk-advisory-on-quantum-resistant-cryptography,2024-02-20,Validated
Singapore,SG,CSA/MAS,Cyber Security Agency / Monetary Authority of Singapore,,Phase,Discovery,2024,2026,Financial Sector Planning,Financial services firms develop quantum risk management and PQC transition plans per MAS advisory.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2024-01-01,Validated
Singapore,SG,CSA,Cyber Security Agency,,Milestone,Guidance,2025,2025,Quantum-Safe Handbook Released,CSA releases Quantum-Safe Handbook and Quantum Readiness Index for public consultation at SICW 2025.,https://www.csa.gov.sg/resources/publications/quantum-safe-handbook-and-quantum-readiness-index/,2025-10-01,Validated
Singapore,SG,MAS,Monetary Authority of Singapore,,Milestone,Testing,2025,2025,Financial Sector QKD Sandbox Completed,"MAS completes QKD proof-of-concept sandbox (Sept 2024-March 2025). DBS, HSBC, OCBC, UOB tested QKD for settlement files. Generated 6.75M AES-256 keys/day per bank.",https://www.qnulabs.com/blog/singapore-quantum-threat-and-quantum-security-landscape,2025-03-01,New
South Korea,KR,NIS/KISA,National Intelligence Service / KISA,,Milestone,Standardization,2025,2025,KpqC Competition Results,"Korea Post-Quantum Cryptography Competition winners announced January 16, 2025: HAETAE, AIMer, SMAUG-T, NTRU+.",https://kpqc.cryptolab.co.kr/,2025-01-16,New
South Korea,KR,MSIT,Ministry of Science and ICT,,Phase,Migration,2025,2028,Pilot Transition Phase,Initial implementation period for PQC in government and critical sectors.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2025-01-01,New
South Korea,KR,MSIT,Ministry of Science and ICT,,Milestone,Deadline,2035,2035,Full PQC Roadmap Complete,Target completion of national PQC transition roadmap.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2025-01-01,New
Spain,ES,CCN,Centro Criptológico Nacional,,Milestone,Guidance,2022,2022,Four-Phase PQC Approach,CCN defines four-phase approach from today through post-2030. Recommends NIST algorithms and FrodoKEM.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2022-01-01,Validated
Spain,ES,CCN,Centro Criptológico Nacional,,Phase,Migration,2022,2030,PQC Transition Period,Four-phase approach implementation period.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2022-01-01,Validated
Taiwan,TW,MODA,Ministry of Digital Affairs,,Phase,Policy,2024,2029,Five-Year PQC Plan,Taiwan launches five-year PQC implementation plan targeting quantum-safe government systems.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2024-01-01,New
Taiwan,TW,MODA,Ministry of Digital Affairs,,Milestone,Deadline,2027,2027,Full Quantum-Safe Target,Target for full quantum-safe upgrades across government digital infrastructure.,https://www.gsma.com/newsroom/wp-content/uploads//Post-Quantum-Government-Initiatives-by-Country-and-Region-02-Mar-2025-Clean.pdf,2024-01-01,New
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Guidance,2024,2024,PQC White Paper Updated,NCSC updates PQC White Paper to endorse NIST quantum-safe algorithms. First major jurisdiction to reflect NIST algorithms.,https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,2024-08-01,Validated
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Guidance,2025,2025,PQC Migration Roadmap Published,NCSC publishes comprehensive three-phase PQC migration roadmap with specific milestones through 2035.,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated
United Kingdom,GB,CMORG,Cross Market Operational Resilience Group,,Milestone,Guidance,2025,2025,Financial Sector PQC Guidance,CMORG publishes Guidance for Post-Quantum Cryptography v1.0 for UK financial sector (April 2025).,https://www.cmorg.org.uk/sites/default/files/2025-06/CMORG%20-%20Guidance%20for%20Post-Quantum%20Cryptography%20-%20April%202025.pdf,2025-04-01,New
United Kingdom,GB,DSIT,Department for Science Innovation and Technology,,Milestone,Research,2025,2025,CNI Perspectives Report,DSIT publishes Perspectives on the Plan for PQC Transition covering five CNI sectors.,https://www.gov.uk/government/publications/perspectives-on-the-plan-for-pqc-transition,2025-11-27,New
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Phase,Discovery,2025,2028,Discovery & Planning Phase,Organizations complete full discovery of cryptographic services needing upgrades and draft migration plan.,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Phase,Migration,2028,2031,Priority Migration Phase,"Execute high-priority PQC upgrades, refine plans, and prepare infrastructure for full transition.",https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Phase,Migration,2031,2035,Full Migration Phase,"Complete migration to PQC for all systems, services, and products.",https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Deadline,2035,2035,Full PQC Compliance,Target for full compliance with PQC standards across all government and critical sectors.,https://www.ncsc.gov.uk/guidance/pqc-migration-timelines,2025-03-20,Validated
United States,US,White House,Executive Office of the President,,Milestone,Policy,2022,2022,NSM-10 Published,National Security Memorandum on Promoting U.S. Leadership in Quantum Computing while Mitigating Risks to Vulnerable Cryptographic Systems.,https://www.whitehouse.gov/briefing-room/presidential-actions/2022/05/04/national-security-memorandum-on-promoting-united-states-leadership-in-quantum-computing-and-mitigating-risks-to-vulnerable-cryptographic-systems/,2022-05-04,Validated
United States,US,OMB,Office of Management and Budget,,Milestone,Policy,2022,2022,M-23-02 Cryptographic Inventory,OMB Memorandum requiring federal agencies to submit cryptographic system inventories per NSM-10.,https://www.whitehouse.gov/wp-content/uploads/2022/11/M-23-02-M-Memo-on-Migrating-to-Post-Quantum-Cryptography.pdf,2022-11-18,New
United States,US,Congress,United States Congress,,Milestone,Policy,2022,2022,Quantum Computing Cybersecurity Preparedness Act,H.R.7535 signed into law requiring OMB to prioritize federal agency migration to PQC.,https://www.congress.gov/bill/117th-congress/house-bill/7535,2022-12-21,New
United States,US,NSA,National Security Agency,,Milestone,Policy,2022,2022,CNSA 2.0 Published,NSA publishes Commercial National Security Algorithm Suite 2.0 with quantum-resistant algorithm requirements.,https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
United States,US,NSA,National Security Agency,,Phase,Migration,2022,2025,Software/Firmware Signing Transition,Begin transitioning immediately; support and prefer CNSA 2.0 by 2025 for software and firmware signing.,https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
United States,US,NIST/NSA,National Institute of Standards and Technology / NSA,,Phase,Discovery,2022,2026,Cryptographic Inventory,Federal agencies perform comprehensive cryptographic inventory using ACDI tools per NSM-10.,https://www.whitehouse.gov/briefing-room/presidential-actions/2022/05/04/national-security-memorandum-on-promoting-united-states-leadership-in-quantum-computing-and-mitigating-risks-to-vulnerable-cryptographic-systems/,2022-05-04,Validated
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2024,2024,"FIPS 203, 204, 205 Published","NIST releases the first set of PQC standards for ML-KEM (FIPS 203), ML-DSA (FIPS 204), and SLH-DSA (FIPS 205). Effective August 14, 2024.",https://csrc.nist.gov/pubs/fips/203/final,2024-08-13,Validated
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Guidance,2024,2024,NIST IR 8547 Transition Guidance (Draft),"NIST publishes Initial Public Draft guidance for transition to PQC standards, proposing deprecation timelines.",https://csrc.nist.gov/pubs/ir/8547/ipd,2024-11-12,Validated
United States,US,White House,Executive Office of the President,,Milestone,Policy,2024,2024,PQC Report to Congress,White House publishes July 2024 Report on Post-Quantum Cryptography estimating $7.1B government-wide migration cost (2025-2035).,https://bidenwhitehouse.archives.gov/wp-content/uploads/2024/07/REF_PQC-Report_FINAL_Send.pdf,2024-07-01,Validated
United States,US,NSA,National Security Agency,,Milestone,Policy,2024,2024,CNSA 2.0 Version 2.1,NSA releases updated CNSA 2.0 v2.1 with refined guidance and clarifications.,https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2024-12-01,New
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Milestone,Guidance,2024,2024,Automated PQC Discovery Strategy,CISA publishes Strategy for Migrating to Automated Post-Quantum Cryptography Discovery and Inventory Tools.,https://www.cisa.gov/sites/default/files/2024-09/Strategy-for-Migrating-to-Automated-PQC-Discovery-and-Inventory-Tools.pdf,2024-09-01,Validated
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Milestone,Guidance,2024,2024,PQC Considerations for OT,CISA publishes Post-Quantum Considerations for Operational Technology guidance for critical infrastructure.,https://www.cisa.gov/sites/default/files/2024-10/Post-Quantum%20Considerations%20for%20Operational%20Technology%20(508).pdf,2024-10-01,Validated
United States,US,NSA,National Security Agency,,Phase,Migration,2024,2025,Web/Cloud Services Transition,Support and prefer CNSA 2.0 by 2025 for web browsers/servers and cloud services.,https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
United States,US,NSA,National Security Agency,,Phase,Migration,2024,2026,Traditional Networking Transition,"Support and prefer CNSA 2.0 by 2026 for traditional networking equipment (VPNs, routers).",https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2025,2025,HQC Selected as Fifth Algorithm,NIST selects HQC (Hamming Quasi-Cyclic) as backup KEM algorithm based on code-based cryptography.,https://www.nist.gov/news-events/news/2025/03/nist-selects-hqc-fifth-algorithm-post-quantum-encryption,2025-03-11,Validated
United States,US,White House,Executive Office of the President,,Milestone,Policy,2025,2025,Executive Order 14144,"Biden administration EO on cybersecurity including PQC provisions, issued January 16, 2025.",https://www.federalregister.gov/documents/2025/01/17/2025-01470/strengthening-and-promoting-innovation-in-the-nations-cybersecurity,2025-01-16,New
United States,US,White House,Executive Office of the President,,Milestone,Policy,2025,2025,EO 14144 Modified,Trump administration modifies Executive Order 14144 on June 6 2025 while retaining PQC migration provisions.,https://quantumcomputingreport.com/president-trump-modifies-executive-order-14144-for-government-pqc-migration/,2025-06-06,New
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2025,2025,IR 8547 Public Comments Published,"NIST publishes all public comments received on IR 8547 draft. Comment period closed January 10, 2025. Final version in development.",https://csrc.nist.gov/files/pubs/ir/8547/ipd/docs/nist-ir-8547-ipd-comments-received.pdf,2025-01-10,New
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2025,2025,FIPS 206 (FN-DSA) Draft Submitted,NIST submits draft standard for FN-DSA (FIPS 206) based on FALCON algorithm for approval. Initial Public Draft expected Q4 2025. Final standard expected late 2026/early 2027.,https://www.digicert.com/blog/quantum-ready-fndsa-nears-draft-approval-from-nist,2025-08-28,New
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2025,2025,Sixth PQC Standardization Conference,"NIST holds Sixth PQC Standardization Conference in September 2025 to discuss algorithm updates, FIPS 206, and migration guidance.",https://csrc.nist.gov/presentations/2025/fips-206-fn-dsa-falcon,2025-09-25,New
United States,US,NIST NCCoE,NIST National Cybersecurity Center of Excellence,,Milestone,Guidance,2025,2025,CSWP 48 PQC Migration Mappings Draft,"NCCoE publishes initial draft of Cybersecurity White Paper 48 - Mappings of Migration to PQC Project Capabilities to Risk Framework Documents (CSF 2.0, SP 800-53). Comment period closed October 20, 2025.",https://www.nist.gov/news-events/news/2025/09/new-draft-white-paper-pqc-migration-mappings-risk-framework-docs,2025-09-01,New
United States,US,NSA,National Security Agency,,Phase,Migration,2025,2027,Operating Systems Transition,Support and prefer CNSA 2.0 by 2027 for operating systems.,https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
United States,US,CISA,Cybersecurity and Infrastructure Security Agency,,Phase,Discovery,2025,2027,ACDI Deployment Phase,Federal agencies deploy Automated Cryptographic Discovery and Inventory (ACDI) tools per CISA strategy to complete cryptographic inventories.,https://www.cisa.gov/sites/default/files/2024-09/Strategy-for-Migrating-to-Automated-PQC-Discovery-and-Inventory-Tools.pdf,2024-09-01,New
United States,US,NIST NCCoE,NIST National Cybersecurity Center of Excellence,,Phase,Testing,2025,2028,PQC Interoperability Testing,NCCoE performs interoperability testing of standardized PQC algorithms in common protocols.,https://www.nccoe.nist.gov/crypto-agility-considerations-migrating-post-quantum-cryptographic-algorithms,2024-01-01,Validated
United States,US,NSA,National Security Agency,,Phase,Migration,2025,2033,Large PKI Systems Migration,Migration of large public key infrastructure systems to CNSA 2.0 algorithms.,https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2027,2027,HQC Standard Finalized (Expected),Final standard incorporating HQC algorithm expected to be published approximately one year after draft.,https://www.nist.gov/news-events/news/2025/03/nist-selects-hqc-fifth-algorithm-post-quantum-encryption,2025-03-11,Validated
United States,US,NSA,National Security Agency,,Milestone,Deadline,2027,2027,NSS Acquisitions CNSA 2.0 Required,New National Security Systems acquisitions must be CNSA 2.0 compliant starting January 2027.,https://media.defense.gov/2022/Sep/07/2003071836/-1/-1/0/CSI_CNSA_2.0_FAQ_.PDF,2024-12-01,Validated
United States,US,NSA,National Security Agency,,Milestone,Deadline,2030,2030,112-bit Security Deprecated,"Legacy algorithms offering less than 112-bit security (e.g., RSA-2048) deprecated per NIST IR 8547.",https://csrc.nist.gov/pubs/ir/8547/ipd,2024-11-12,Validated
United States,US,NSA,National Security Agency,,Milestone,Deadline,2030,2030,CNSA 2.0 Exclusive - Network/Signing,Exclusively use CNSA 2.0 for software/firmware signing and traditional networking equipment.,https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
United States,US,NSA,National Security Agency,,Milestone,Deadline,2031,2031,NSS Quantum Resistant Majority,Vast majority of cryptography in National Security Systems should be quantum resistant.,https://media.defense.gov/2022/Sep/07/2003071836/-1/-1/0/CSI_CNSA_2.0_FAQ_.PDF,2024-12-01,Validated
United States,US,NSA,National Security Agency,,Milestone,Deadline,2033,2033,CNSA 2.0 Exclusive - OS/Web/Cloud,"Exclusively use CNSA 2.0 for web browsers/servers, cloud services, operating systems, and large PKI systems.",https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
United States,US,NSA,National Security Agency,,Milestone,Deadline,2035,2035,Full CNSA 2.0 Transition Complete,Complete transition to CNSA 2.0 algorithms for all National Security Systems (NSS).,https://media.defense.gov/2022/Sep/07/2003071834/-1/-1/0/CSA_CNSA_2.0_ALGORITHMS_.PDF,2022-09-07,Validated
US,US,CISA,Cybersecurity and Infrastructure Security Agency,,Deadline,Federal Mandate,2025,2025,CISA PQC Product Category List Publication,"CISA released initial list of product categories supporting PQC per Executive Order. List developed with ATARC covering data management, networking, and enterprise endpoint security. Products must be generally available, FIPS-compliant, and interoperable.",https://www.cisa.gov/quantum,2025-12-01,Completed
US,US,NSA,National Security Agency,,Deadline,NSS Compliance,2025,2025,CNSA 1.0 Compliance Deadline for NSS,"All existing National Security Systems must be CNSA 1.0 compliant  or submit waiver request by end of year. Systems not compliant have 6 months to achieve CNSA 2.0 compliance or request waiver.", https://media.defense.gov/2022/Sep/07/2003071836/-1/-1/0/CSI_CNSA_2.0_FAQ_.PDF,2025-12-31,In Progress
MY,MY,PKI Consortium,Public Key Infrastructure Consortium,,Milestone,International Coordination,2025,2025,PKI Consortium PQC Conference 2025 Conclusions,"World's largest PQC conference concluded in Kuala Lumpur with 2500+ delegates from 30+ countries. Issued urgent global call for immediate action on PQC migration. Next conference announced for Germany 2026.", https://pkic.org/2025/11/04/post-quantum-cryptography-conference-2025-concludes-with-urgent-call-for-global-migration-to-quantum-resistant-encryption-systems/,2025-11-03,Completed
DE,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,National Initiative,2025,2025,Germany Quantum-Secure ID Card Demonstrator,"BSI and Bundesdruckerei announced demonstrator project for quantum-secure ID card chips. President Claudia Plattner stated PQC essential with 2030 quantum computer capability assumption.",https://www.bsi.bund.de/,2025-11-13,Announced
US,US,Microsoft,Microsoft Corporation,,Milestone,Industry Implementation,2025,2025,NIST PQC Algorithms in Windows Platform,"Microsoft announced general availability of NIST post-quantum cryptography algorithms ML-KEM and ML-DSA in Windows 11 and Windows Server 2025 via November 2025 update  enabling enterprise PQC adoption.",https://www.microsoft.com/en-us/security/blog/,2025-11-01,Completed
US,US,SEALSQ,SEALSQ Corp,,Milestone,Industry Implementation,2025,2025,US Post-Quantum Root of Trust Service Launch,"SEALSQ launched US-based Post-Quantum Root of Trust service for enterprises and government agencies aligned with NIST PQC standards and NSA CNSA 2.0 framework integrating with Quantum Shield QS7001 hardware.", https://quantumcomputingreport.com/news/,2025-11-21,Completed