question_id,module_id,module_title,question,answer,content_type,difficulty,applicable_roles,applicable_levels,applicable_regions,applicable_industries,library_refs,threat_refs,timeline_refs,leader_refs,algorithm_refs,migrate_refs,compliance_refs,deep_links,consistency_assertions,source_citations
code-signing-learn-001,code-signing,Code Signing,Which specific NIST FIPS standard defines the ML-DSA algorithm used for post-quantum code signing?,The ML-DSA algorithm is defined in FIPS 204. This standard approves ML-DSA for protecting sensitive unclassified information in federal systems and serves as the basis for post-quantum digital signatures.,learn,recall,developer;architect;researcher,beginner;intermediate,Global,General,FIPS 204,,,,,,NIST,/library?ref=FIPS%20204;/learn/code-signing,library_ref:FIPS 204 EXISTS|compliance_ref:NIST EXISTS,RAG Summary: Related Standards; Authoritative Source Context: FIPS 204
code-signing-learn-002,code-signing,Code Signing,What is the signature size in bytes for the ML-DSA-44 algorithm variant?,"The ML-DSA-44 algorithm produces a signature size of 2,420 bytes. This is significantly larger than classical algorithms like ECDSA P-256 but provides quantum-safe security.",learn,recall,developer;architect,intermediate,Global,General,,,,,ECDSA P-256;ML-DSA-44,,,/algorithms?highlight=ECDSA%20P-256;/algorithms?highlight=ML-DSA-44;/learn/code-signing,algorithm:ECDSA P-256 IN algorithms_csv|algorithm:ML-DSA-44 IN algorithms_csv,RAG Summary: Classical vs PQC code signing algorithms
code-signing-learn-003,code-signing,Code Signing,Which supply chain attack in 2021 involved an unsigned CI script that was modified to exfiltrate environment variables?,The Codecov attack in 2021 involved an unsigned CI script that was modified to exfiltrate environment variables. This incident highlighted the risks of relying on unsigned scripts in continuous integration pipelines.,learn,recall,ops;developer;security,intermediate,Global,Software Development,,,,,,,,/learn/code-signing,,RAG Summary: Supply chain attacks
code-signing-learn-004,code-signing,Code Signing,What is the specific OID for the Extended Key Usage (EKU) in an end-entity Code Signing Certificate?,The Extended Key Usage (EKU) OID for an end-entity Code Signing Certificate is 1.3.6.1.5.5.7.3.3. This identifier ensures that the certificate is strictly used for code signing purposes within the PKI chain.,learn,recall,architect;developer,intermediate,Global,General,,,,,,,,/learn/code-signing,,RAG Summary: Code signing certificate chains
code-signing-learn-005,code-signing,Code Signing,Which RFC standard governs the Internet X.509 PKI Time-Stamp Protocol required for PQC timestamping?,"RFC 3161 governs the Internet X.509 PKI Time-Stamp Protocol. For post-quantum security, this protocol requires the use of PQC-capable Time Stamping Authorities (TSAs) to ensure signature validity over time.",learn,recall,architect;ops,intermediate,Global,General,,,,,,,,/learn/code-signing,,RAG Summary: Code signing certificate chains; Related Standards
code-signing-learn-006,code-signing,Code Signing,What are the two primary algorithms mandated by CNSA 2.0 for firmware and software signing in National Security Systems?,CNSA 2.0 mandates the use of LMS/HSS or XMSS for firmware and software signing in National Security Systems. These stateful hash-based signature schemes are required to ensure quantum resistance for long-lived assets.,learn,recall,architect;executive;researcher,intermediate;advanced,USA,Government;Defense,,,,,,,,/learn/code-signing,,RAG Summary: CNSA 2.0 mandate; Authoritative Source Context: RFC 9802
code-signing-learn-007,code-signing,Code Signing,How does the quantum threat transform the risk profile of supply chain attacks compared to classical threats?,"Quantum computers transform supply chain risk from key theft to key forgery via Shor's algorithm. An adversary could derive any publisher's private key directly from their public certificate, enabling signature forgery without needing to steal keys.",learn,comprehension,executive;architect;researcher,intermediate,Global,General,,,,,,,,/learn/code-signing,,RAG Summary: Quantum amplifier for supply chains
code-signing-learn-008,code-signing,Code Signing,Why are the significantly larger signature sizes of PQC algorithms considered acceptable for code signing?,"PQC signatures are 38-123 times larger than classical counterparts, but this tradeoff is acceptable because software binaries only need to be verified once during installation. The overhead does not impact runtime performance or frequent verification scenarios.",learn,comprehension,architect;developer,intermediate,Global,Software Development,,,,,,,,/learn/code-signing,,RAG Summary: Classical vs PQC code signing algorithms
code-signing-learn-009,code-signing,Code Signing,"What is the primary advantage of using hybrid signing (e.g., ML-DSA-87+Ed448) in package managers like RPM?",Hybrid signing provides backward compatibility by combining a post-quantum algorithm with a classical one. This ensures that systems not yet upgraded to PQC verification can still validate the signature using the classical component.,learn,comprehension,ops;architect,intermediate,Global,Software Development,,,,,Ed448;ML-DSA-87,,,/algorithms?highlight=Ed448;/algorithms?highlight=ML-DSA-87;/learn/code-signing,algorithm:Ed448 IN algorithms_csv|algorithm:ML-DSA-87 IN algorithms_csv,RAG Summary: Package manager signing
code-signing-learn-010,code-signing,Code Signing,How does the Sigstore keyless signing model eliminate the need for long-term private key management?,"Sigstore uses identity-based trust via GitHub or Google authentication to issue short-lived certificates from the Fulcio CA. This approach ties signatures to developer identities rather than static keys, removing the burden of managing long-term private keys.",learn,comprehension,developer;ops;architect,intermediate,Global,Software Development,,,,,,,,/learn/code-signing,,RAG Summary: Sigstore keyless signing
code-signing-learn-011,code-signing,Code Signing,Why are firmware keys considered a priority target for PQC migration compared to standard application binaries?,"Firmware keys have lifetimes of 10-20 years, making them highly vulnerable to 'harvest now, decrypt later' attacks. Migrating these long-lived assets to PQC is critical to prevent future forgery once quantum computers become available.",learn,comprehension,architect;executive,intermediate;advanced,Global,Hardware;IoT,,,,,,,,/learn/code-signing,,RAG Summary: Secure boot and firmware signing
code-signing-workshop-012,code-signing,Code Signing,"In a scenario where an organization must sign a critical RPM package for RHEL 10, which hybrid algorithm combination should they use?",The organization should use the hybrid ML-DSA-87+Ed448 combination. This approach is leading in RPM signing for RHEL 10 and ensures both post-quantum security and backward compatibility with existing verification infrastructure.,workshop,application,ops;developer,intermediate,Global,Enterprise IT,,,,,Ed448;ML-DSA-87,,,/algorithms?highlight=Ed448;/algorithms?highlight=ML-DSA-87;/learn/code-signing,algorithm:Ed448 IN algorithms_csv|algorithm:ML-DSA-87 IN algorithms_csv,RAG Summary: Package manager signing; Workshop Activities
code-signing-workshop-013,code-signing,Code Signing,"If a developer needs to sign a binary for immediate distribution but wants to ensure long-term integrity against quantum threats, which algorithm offers the smallest signature size among PQC options?","The developer should consider LMS, which offers compact signatures of approximately 2.5 KB and tiny public keys of 56 bytes. While stateful, it provides a smaller footprint than ML-DSA or SLH-DSA for specific use cases.",workshop,application,developer;architect,intermediate;advanced,Global,Software Development,,,,,,,,/learn/code-signing,,RAG Summary: LMS vs ML-DSA for firmware
code-signing-workshop-014,code-signing,Code Signing,How should an architect design a certificate chain for a new PQC code signing infrastructure to maximize security at the root level?,"The architect should use ML-DSA-87 for the Root CA to provide the strongest security, ML-DSA-65 for the Intermediate CA, and ML-DSA-44 for the end-entity Code Signing Certificate. This hierarchy balances security strength with operational efficiency.",workshop,application,architect;security,advanced,Global,General,,,,,ML-DSA-44;ML-DSA-65;ML-DSA-87,,,/algorithms?highlight=ML-DSA-44;/algorithms?highlight=ML-DSA-65;/algorithms?highlight=ML-DSA-87;/learn/code-signing,algorithm:ML-DSA-44 IN algorithms_csv|algorithm:ML-DSA-65 IN algorithms_csv|algorithm:ML-DSA-87 IN algorithms_csv,RAG Summary: Code signing certificate chains
code-signing-workshop-015,code-signing,Code Signing,A company wants to migrate their CI/CD pipeline to keyless signing. What are the three main steps they must implement in the Sigstore workflow?,"The company must implement OIDC authentication for developer identity, request short-lived certificates from the Fulcio CA, and record all signatures in the Rekor transparency log. This workflow ensures trust without managing private keys.",workshop,application,developer;ops,intermediate,Global,Software Development,,,,,,,,/learn/code-signing,,RAG Summary: Sigstore keyless signing; Workshop Activities
code-signing-workshop-016,code-signing,Code Signing,"For a National Security System requiring firmware updates, which algorithm should be selected to comply with CNSA 2.0 if the device has limited storage for public keys?",LMS should be selected because it offers tiny public keys of only 56 bytes and is CNSA 2.0 compliant. This makes it ideal for resource-constrained firmware environments where key size is a critical constraint.,workshop,application,architect;developer,advanced,USA,Defense;Government,,,,,,,,/learn/code-signing,,RAG Summary: LMS vs ML-DSA for firmware; CNSA 2.0 mandate
code-signing-learn-017,code-signing,Code Signing,"How does the 'Harvest Now, Decrypt Later' (HNDL) strategy specifically threaten software supply chains that rely on classical code signing?",HNDL allows adversaries to collect signed artifacts today and wait until quantum computers are available to forge signatures or derive private keys. This compromises the integrity of all past and future software updates from the compromised publisher.,learn,synthesis,executive;architect;researcher,advanced,Global,General,,,,,,,,/learn/code-signing,,RAG Summary: Quantum amplifier for supply chains
code-signing-learn-018,code-signing,Code Signing,Compare the trade-offs between using ML-DSA and LMS for a secure boot firmware update that requires stateless operation versus minimal bandwidth.,"ML-DSA is stateless with larger signatures (3.3 KB) and public keys (1.9 KB), making it easier to manage but heavier on bandwidth. LMS offers compact signatures (2.5 KB) and tiny keys (56 B) but requires a stateful monotonic counter, adding complexity to the boot process.",learn,synthesis,architect;developer,advanced,Global,Hardware;IoT,,,,,,,,/learn/code-signing,,RAG Summary: LMS vs ML-DSA for firmware
code-signing-learn-019,code-signing,Code Signing,"If a Root CA key is compromised by a quantum adversary, what is the cascading impact on the entire software ecosystem compared to a single end-entity compromise?","A quantum-compromised Root CA key affects the entire ecosystem simultaneously, allowing forgery of all certificates issued under that root. In contrast, an end-entity compromise only impacts specific binaries signed with that particular certificate.",learn,synthesis,executive;architect,advanced,Global,General,,,,,,,,/learn/code-signing,,RAG Summary: Quantum amplifier for supply chains
code-signing-learn-020,code-signing,Code Signing,How does the transition to PQC code signing impact the design of package managers like npm or PyPI that currently rely on upstream trust?,Package managers like npm and PyPI must wait for upstream Sigstore PQC adoption to ensure end-to-end security. Their reliance on upstream trust means they cannot independently enforce PQC without a coordinated migration of the entire supply chain infrastructure.,learn,synthesis,architect;ops,advanced,Global,Software Development,,,,,,,,/learn/code-signing,,RAG Summary: Package manager signing
code-signing-learn-021,code-signing,Code Signing,"Synthesize the timeline for CNSA 2.0 compliance regarding firmware signing, identifying the key milestones between 2025 and 2035.","By 2025, organizations should prefer CNSA 2.0 algorithms; by 2030, all National Security Systems must use CNSA 2.0; and full quantum-resistant enforcement is expected between 2033 and 2035. This phased approach allows for gradual infrastructure migration.",learn,synthesis,executive;architect,advanced,USA,Government;Defense,,,,,,,,/learn/code-signing,,RAG Summary: CNSA 2.0 mandate
code-signing-learn-022,code-signing,Code Signing,Why is the stateful nature of LMS/HSS a critical consideration for interactive protocols versus firmware updates?,"Stateful schemes like LMS require strict maintenance of a monotonic counter to prevent key reuse, which is fragile in interactive protocols with high signature counts. However, for firmware updates with limited, controlled signing events, this state management is manageable and offers superior efficiency.",learn,synthesis,architect;researcher,advanced,Global,General,,,,,,,,/learn/code-signing,,RAG Summary: LMS vs ML-DSA for firmware; Authoritative Source Context: RFC 9802
code-signing-learn-023,code-signing,Code Signing,How does the integration of Rekor transparency logs in Sigstore enhance the auditability of post-quantum code signing compared to traditional certificate chains?,"Rekor provides an immutable, public record of all signatures, allowing anyone to verify that a specific binary was signed at a specific time without relying solely on CA trust. This enhances auditability by decoupling signature verification from the secrecy of private keys.",learn,synthesis,architect;ops;researcher,advanced,Global,Software Development,,,,,,,,/learn/code-signing,,RAG Summary: Sigstore keyless signing
code-signing-learn-024,code-signing,Code Signing,"Evaluate the feasibility of using SLH-DSA for a mobile application update versus a firmware update, considering signature size constraints.","SLH-DSA produces large signatures (7,856 bytes), which may be prohibitive for mobile app updates where bandwidth and storage are critical. However, for firmware updates with 10-20 year lifetimes, the larger size is an acceptable tradeoff for stateless quantum resistance.",learn,synthesis,architect;developer,advanced,Global,Mobile;Hardware,,,,,,,,/learn/code-signing,,RAG Summary: Classical vs PQC code signing algorithms; Secure boot and firmware signing
code-signing-learn-025,code-signing,Code Signing,What is the strategic implication of the SolarWinds attack for organizations planning their post-quantum migration strategy?,"The SolarWinds attack demonstrated that even legitimate certificates can be used to distribute malware if the supply chain is compromised. This implies that PQC migration must include robust supply chain monitoring and transparency logs, not just algorithm replacement.",learn,synthesis,executive;architect,advanced,Global,General,,,,,,,,/learn/code-signing,,RAG Summary: Supply chain attacks
